netType_num,carrier_num,longitude,latitude,speed,signal,synHour,appname_num,destIp_longitude,destIp_latitude,RTT_sum,RTT_median,RTT_average,RTT_weight_stretch,RTT_label
2,36,-10,3,-1,4,4,58,-8,4,4,65,65.5,0.044940792,0
2,36,-10,3,-1,2,18,8,-12,4,4,21,21,0.061946607,0
2,96,-10,3,-1,4,19,491,-12,4,4,129.5,164.25,0.001139627,0
2,31,-10,3,-1,4,0,152,-9,4,4,105.5,106.5,0.034100485,0
2,332,-10,3,-1,4,4,46,-10,3,4,82.5,148,0.000831023,0
2,25,-8,3,-1,0,2,587,-12,4,4,56.5,59.25,0.006772042,0
2,189,-9,4,-1,4,0,226,-8,4,4,72.5,91.75,0.002760759,0
2,25,-8,3,-1,0,1,578,-8,4,4,52,61.25,0.004974468,0
2,68,-9,4,-1,4,22,8,-12,4,4,45.5,46.25,0.015747158,0
2,96,-10,3,-1,4,17,101,-8,3,4,82.5,85,0.004244512,0
2,68,-12,3,-1,4,5,8,-8,4,4,91.5,89,0.005180236,0
2,25,-9,4,-1,4,1,82,-12,4,4,51,50.25,0.021799486,0
2,6,-12,4,-1,4,19,39,-7,4,4,108,113.75,0.002942923,0
2,36,-9,4,-1,4,18,33,-10,3,4,51.5,52.75,0.009884607,0
2,47,-9,4,-1,0,19,0,0,0,4,48,46.5,0.008501005,0
2,47,-12,3,-1,1,22,119,-12,3,4,32.5,30.75,0.012178039,0
2,25,-9,4,-1,0,22,461,-12,5,4,54.5,53.5,0.047510879,0
2,25,-9,4,-1,0,22,904,-12,5,4,54.5,54,0.012805885,0
2,70,-10,4,-1,4,23,179,-8,4,4,35,34.5,0.008858559,0
2,96,-10,3,-1,4,20,101,-8,4,4,107,105.25,0.016395681,0
2,36,-9,4,-1,4,22,364,-12,3,4,59,58.25,0.021799486,0
2,36,-8,4,-1,4,20,50,-1,5,4,160.5,246.25,0.006458985,1
2,85,-12,5,-1,0,7,8,-12,4,4,55,52.75,0.007130434,0
2,6,-12,4,-1,4,7,176,12,2,4,177.5,174.25,0.138425708,1
2,68,-12,3,-1,4,3,134,1,5,4,236,237.75,0.040716818,1
2,25,-9,4,-1,3,21,8,-12,4,4,69.5,86.5,0.002354687,0
2,6,-12,4,-1,4,10,647,12,2,4,186,186,0.166666667,1
2,169,-7,4,-1,4,22,133,-7,4,4,29.5,33.5,0.010734836,0
2,6,-12,4,-1,4,23,52,14,4,4,192,192.25,0.159744613,1
2,70,-12,4,-1,4,0,16,-12,4,4,96,592.5,0.001140333,1
2,36,-8,4,-1,4,3,8,-12,4,4,61.5,62.75,0.005294872,0
2,25,-10,3,-1,1,8,1005,-8,4,4,74,73.25,0.029283367,0
2,70,-12,4,-1,4,22,37,-12,4,4,56.5,54,0.00838342,0
2,25,-10,3,-1,0,7,145,11,2,4,36.5,36.75,0.045239405,0
2,85,-12,5,-1,0,14,34,-12,5,4,42,42.25,0.029960528,0
2,36,-9,4,-1,4,18,23,-8,4,4,62,75.25,0.003957018,0
2,36,-9,4,-1,4,19,5,-12,3,4,52.5,53.25,0.017538694,0
2,6,-12,4,-1,4,16,1458,1,5,4,334,336,0.00835979,1
2,25,-9,3,-1,4,15,16,-8,3,4,92.5,130.25,0.001041116,0
2,70,-12,3,-1,4,5,179,-12,4,4,212,217.5,0.006886773,1
2,25,-8,3,-1,0,7,373,-8,4,4,57.5,56.75,0.026971574,0
2,36,-9,4,-1,4,19,705,11,2,4,145,215.25,0.004807876,1
2,85,-12,5,-1,0,3,16,-12,5,4,145,151.5,0.001396491,0
2,6,-12,4,-1,4,18,52,10,0,4,266,266.25,0.305887645,1
2,96,-10,3,-1,4,13,37,-12,5,4,158,162.25,0.006896806,0
2,36,-9,4,-1,4,22,47,-8,4,4,54.5,53.75,0.004621401,0
2,36,-12,4,-1,4,9,58,-8,4,4,112,111.75,0.004151278,0
2,36,-9,4,-1,4,17,218,-7,5,4,79.5,77.75,0.008503007,0
2,25,-7,4,-1,0,12,37,-12,5,4,38.5,38,0.014363526,0
2,36,-9,4,-1,4,13,58,-9,4,4,33.5,34,0.028882755,0
2,189,-9,4,-1,4,3,705,-8,4,4,57,58,0.022180443,0
2,6,-12,4,-1,4,3,748,-9,4,4,105.5,105,0.011198422,0
2,96,-10,3,-1,4,6,9,-8,3,4,65,66.75,0.017538694,0
2,36,-8,4,-1,4,20,5,-12,3,4,44,42.75,0.02647436,0
2,6,-12,4,-1,4,2,108,-10,4,4,214,249.75,0.014681,1
2,872,-12,5,-1,4,20,14,-8,4,4,118.5,117.25,0.011861378,0
2,6,-12,4,-1,4,8,647,12,2,4,178.5,177.5,0.199007438,1
2,96,-10,3,-1,4,9,86,14,4,4,265.5,263.75,0.110982733,1
2,68,-9,4,-1,4,22,154,-12,4,4,100,100.5,0.001995062,0
2,6,-12,4,-1,4,15,344,-12,5,4,55.5,53.5,0.016497114,0
2,25,-9,3,-1,0,4,8,-12,4,4,922.5,1072,0.001180144,1
2,25,-9,4,-1,1,22,145,11,2,4,50,47.75,0.01355827,0
2,25,-9,3,-1,0,3,58,-8,4,4,223.5,284.25,0.004512377,1
2,25,-8,3,-1,1,5,49,-8,4,4,53.5,54,0.030226849,0
2,47,-10,3,-1,1,11,25,-12,4,4,102.5,94.5,0.003898404,0
2,96,-10,3,-1,3,21,0,14,4,4,95.5,95,0.003209195,0
2,169,-10,3,-1,4,14,14,-8,4,4,72.5,838.5,0.000748336,1
2,68,-12,4,-1,3,3,0,-10,4,4,64,66.25,0.007787561,0
2,68,-12,3,-1,4,7,14,-10,4,4,121.5,116.75,0.006716091,0
2,6,-12,4,-1,4,14,168,-12,3,4,86.5,97.75,0.003451747,0
2,70,-12,4,-1,2,23,31,-12,4,4,114,117,0.015204197,0
2,89,-10,4,-1,0,19,0,0,0,4,808.5,877.25,0.001223081,1
2,36,-9,4,-1,4,15,525,-8,4,4,65,80.5,0.002900598,0
2,25,-9,4,-1,0,21,195,-10,3,4,51,50,0.029531886,0
2,6,-12,4,-1,4,12,71,-12,4,4,72,71,0.041764394,0
2,68,-12,3,-1,2,21,8,-12,4,4,737.5,801.75,0.002458285,1
2,47,-10,3,-1,1,15,25,-12,4,4,103,101.75,0.017826823,0
2,36,-8,4,-1,3,7,35,-12,4,4,32.5,40.75,0.005561288,0
2,68,-10,4,-1,4,14,14,-12,4,4,65.5,64.5,0.018110256,0
2,169,-7,4,-1,4,22,558,12,3,4,311.5,336,0.018776239,1
2,70,-12,4,-1,4,20,298,-8,4,4,118,120.5,0.011002412,0
2,96,-10,3,-1,4,15,454,-8,4,4,349,466,0.002591387,1
2,36,-8,4,-1,4,16,296,-8,4,4,59.5,60.5,0.012515105,0
2,36,-8,4,-1,4,4,16,-9,4,4,158,146.25,0.001259849,0
2,25,-9,4,-1,1,22,117,-10,3,4,48.5,47.25,0.029960528,0
2,36,-7,4,-1,4,12,0,-8,4,4,50.5,77.75,0.001518739,0
2,89,-12,3,-1,4,14,29,1,5,4,31,31,0.046172275,0
2,70,-12,4,-1,4,15,291,-8,4,4,122.5,122.5,0.009123617,0
2,85,-12,5,-1,0,4,8,-12,4,4,98,99.75,0.002689584,0
2,189,-9,4,-1,4,16,517,-12,4,4,40,54,0.003406953,0
2,68,-12,3,-1,4,18,14,-12,4,4,116.5,116.25,0.007620771,0
2,25,-8,3,-1,0,4,827,-12,4,4,49,49.25,0.039375848,0
2,6,-12,4,-1,4,13,194,-12,5,4,71,66.25,0.010371356,0
2,6,-12,4,-1,4,7,16,-7,4,4,223.5,223,0.010988016,1
2,25,-10,3,-1,1,4,1005,-8,4,4,71,71.25,0.037875261,0
2,25,-9,3,-1,4,17,16,-8,3,4,75,121.25,0.000927653,0
2,36,-9,4,-1,4,5,5,-9,4,4,57,71.5,0.003123601,0
2,6,-12,4,-1,4,6,17,12,4,4,80.5,86.75,0.005414884,0
2,332,-10,3,-1,4,2,1735,11,2,4,63,64.25,0.022657497,0
2,6,-12,4,-1,4,13,176,-12,4,4,70,111.5,0.001239205,0
2,36,-8,4,-1,4,14,50,0,5,4,144,144,0.004972464,0
2,70,-12,3,-1,4,17,0,-12,4,4,533.5,417,0.004849543,1
2,36,-9,4,-1,4,10,5,-8,4,4,48,51.25,0.014334654,0
2,25,-8,4,-1,0,13,195,-7,4,4,42,41.5,0.033111854,0
2,25,-7,4,-1,0,12,97,-8,4,4,29.5,30,0.079972726,0
2,68,-12,4,-1,4,2,154,-12,5,4,82.5,110.5,0.001746465,0
2,6,-12,4,-1,4,11,27,-12,5,4,54.5,61,0.005479641,0
2,36,-9,5,-1,4,18,1349,-12,4,4,79.5,78.5,0.0363763,0
2,6,-12,4,-1,4,6,647,-11,3,4,62.5,62.75,0.011258368,0
2,68,-12,4,-1,4,19,179,-12,5,4,78,75.75,0.009165966,0
2,68,-12,4,-1,4,22,107,-9,3,4,67,111.75,0.001112007,0
2,96,-10,3,-1,4,12,0,14,4,4,106,98.5,0.006025319,0
2,25,-8,4,-1,0,5,451,-7,4,4,44.5,45.25,0.043003963,0
2,25,-9,3,-1,0,11,1621,-8,4,4,163.5,198,0.016176444,1
2,6,-12,4,-1,4,10,52,12,2,4,203,200.5,0.072028241,1
2,6,-12,4,-1,4,22,17,-7,4,4,104.5,103.25,0.004151278,0
2,25,-8,3,-1,1,7,578,-8,4,4,58,62,0.007201147,0
2,70,-10,4,-1,2,14,37,-12,4,4,9.5,46.25,0.001434936,0
2,25,-8,4,-1,2,0,94,-12,4,4,39.5,68.5,0.001895092,0
2,70,-12,3,-1,4,2,179,-12,4,4,164.5,324,0.00300167,1
2,96,-10,3,-1,4,12,86,14,4,4,280.5,316.75,0.014242634,1
2,70,-12,4,-1,2,0,179,-12,4,4,46.5,290.25,0.002309646,1
2,6,-12,4,-1,4,23,17,-10,4,4,232.5,232.75,0.038787451,1
2,6,-12,4,-1,4,16,39,12,2,4,178.5,284,0.005343508,1
2,6,-12,4,-1,4,8,17,12,2,4,215.5,236,0.021434861,1
2,68,-12,3,-1,4,8,25,-12,4,4,59,55.25,0.005691204,0
2,85,-12,5,-1,0,8,34,-12,5,4,59,57.5,0.011180168,0
2,85,-12,5,-1,0,15,34,-12,5,4,39.5,44.75,0.007158946,0
2,68,-12,4,-1,4,21,107,-8,4,4,158,262.5,0.005402584,1
2,36,-10,3,-1,4,8,97,-12,4,4,51,55.75,0.008667889,0
2,6,-12,4,-1,4,15,48,-12,5,4,58.5,60,0.017735262,0
2,36,-12,4,-1,3,8,16,-12,5,4,58,60,0.017735262,0
2,68,-9,4,-1,4,1,123,-9,4,4,40.5,40.5,0.010670937,0
2,332,-10,3,-1,4,13,309,-8,4,4,163,160.75,0.021799486,0
2,36,-8,4,-1,4,17,1355,-8,4,4,49.5,47.25,0.014334654,0
2,6,-12,4,-1,4,13,52,12,2,4,188,193.25,0.053248204,1
2,70,-12,4,-1,2,23,37,-12,4,4,51,421,0.001516329,1
2,47,-12,3,-1,1,21,14,-12,4,4,31,31.5,0.04274722,0
2,6,-12,4,-1,4,8,52,12,3,4,503.5,503.25,0.014545262,1
2,68,-12,4,-1,4,0,107,-12,4,4,48.5,57.75,0.002956971,0
2,47,-12,4,-1,4,15,808,-12,5,4,181.5,185.75,0.015821899,1
2,70,-10,4,-1,4,23,5,-7,4,4,96.5,90.25,0.007226828,0
2,25,-9,3,-1,1,20,58,-8,4,4,91.5,396,0.001846202,1
2,89,-12,4,-1,1,7,2218,12,4,4,785,1243.25,0.000822314,1
2,169,-7,4,-1,4,21,16,-8,4,4,40,52,0.004584238,0
2,6,-12,4,-1,4,9,159,-9,4,4,616,619.5,0.001993802,1
2,332,-10,3,-1,4,2,309,-1,5,4,269,302.5,0.013691246,1
2,36,-9,4,-1,4,18,23,-12,4,4,48,74.25,0.001731816,0
2,6,-12,4,-1,2,18,88,-7,4,4,84,84,0.048973093,0
2,6,-12,4,-1,4,14,16,-12,5,4,51,54.5,0.009307127,0
2,6,-12,4,-1,4,5,34,12,2,4,217,220,0.029166793,1
2,25,-8,4,-1,0,9,5,-9,4,4,46.5,45.5,0.047510879,0
2,68,-12,3,-1,4,5,14,-8,4,4,125.5,119.5,0.006938864,0
2,36,-8,4,-1,4,18,36,-8,4,4,56.5,56,0.014850562,0
2,96,-10,3,-1,4,3,1083,0,5,4,186,181.75,0.065911187,1
2,70,-12,4,-1,4,22,31,-8,4,4,285,486,0.002223397,1
2,6,-12,4,-1,4,2,39,-7,4,4,101,123,0.001719016,0
2,332,-11,4,-1,4,19,2180,1,5,4,329,325.75,0.013472138,1
2,25,-8,3,-1,1,3,8,-12,4,4,56.5,55.75,0.008667889,0
2,70,-12,3,-1,4,18,78,-8,4,4,130.5,133.5,0.003910814,0
2,36,-9,4,-1,4,5,27,-9,4,4,270,238.75,0.008856605,1
2,70,-12,4,-1,2,0,37,-12,4,4,42,46.75,0.003895512,0
2,36,-8,4,-1,4,6,1381,-12,5,4,173,173.75,0.017734044,1
2,89,-9,4,-1,4,5,86,-1,5,4,131.5,394.25,0.002187596,1
2,68,-12,4,-1,4,10,0,-8,4,4,113,117,0.010324435,0
2,70,-12,4,-1,4,4,37,-9,4,4,231.5,238.75,0.008574713,1
2,36,-8,4,-1,4,20,296,-9,4,4,43.5,51,0.005187496,0
2,332,-10,3,-1,4,16,46,1,5,4,234.5,235.5,0.248069469,1
2,6,-12,4,-1,4,7,70,12,3,4,376.5,455.25,0.005236594,1
2,6,-12,4,-1,4,16,176,12,2,4,179.5,186.25,0.063412229,1
2,6,-12,4,-1,4,5,70,12,3,4,931.5,946.75,0.001580169,1
2,36,-10,3,-1,4,6,97,-10,4,4,60.5,60.75,0.013825783,0
2,189,-9,4,-1,4,18,291,-11,4,4,67.5,74.5,0.004585494,0
2,6,-12,4,-1,1,2,198,-12,4,4,63.5,98.75,0.00112432,0
2,6,-12,4,-1,4,21,17,11,2,4,195.5,198.75,0.080016005,1
2,36,-8,4,-1,4,4,58,-8,4,4,74,73.5,0.004536053,0
2,189,-9,4,-1,4,17,16,-11,3,4,74.5,66.75,0.004253758,0
2,36,-8,4,-1,4,19,34,-12,5,4,106,105,0.011791335,0
2,6,-12,4,-1,4,14,52,-10,3,4,128.5,131,0.012489641,0
2,6,-12,4,-1,4,7,467,-8,4,4,127.5,126.25,0.018129636,0
2,6,-12,4,-1,4,21,255,10,0,4,248.5,257.25,0.056016695,1
2,68,-12,3,-1,4,23,179,-12,5,4,109.5,337,0.002384229,1
2,332,-10,3,-1,4,4,309,-8,4,4,233,230.75,0.012848327,1
2,47,-8,4,-1,0,1,27,-8,4,4,61.5,59.75,0.024729234,0
2,25,-9,4,-1,1,22,230,-12,5,4,49.5,50.75,0.031468908,0
2,6,-12,4,-1,4,6,255,11,2,4,212.5,239.5,0.016124314,1
2,68,-9,4,-1,4,0,49,-12,5,4,76.5,72.5,0.004213957,0
2,36,-10,3,-1,4,19,16,-9,4,4,56.5,56.25,0.007979008,0
2,25,-8,4,-1,0,11,5,-9,4,4,38,39.5,0.017521146,0
2,89,-8,3,-1,1,12,8,-12,4,4,78,329.75,0.002239319,1
2,6,-12,4,-1,4,23,17,-8,3,4,124.5,119,0.007457495,0
2,70,-7,4,-1,4,18,1950,-8,4,4,37,42.75,0.007913632,0
2,6,-12,4,-1,1,2,173,-12,3,4,38.5,38.5,0.02076455,0
2,70,-12,4,-1,1,7,16,-12,4,4,269,482.5,0.002461198,1
2,6,-12,4,-1,4,11,255,12,2,4,173,172.25,0.222565954,1
2,96,-10,3,-1,4,14,86,14,4,4,269.5,269.75,0.32991444,1
2,6,-12,4,-1,4,3,70,12,3,4,266.5,276,0.024242869,1
2,6,-12,4,-1,1,20,16,-12,4,4,1513,1467.75,0.002937682,1
2,85,-12,5,-1,0,1,34,-12,5,4,55.5,65.25,0.003775022,0
2,68,-9,4,-1,2,1,579,-9,4,4,65.5,67.75,0.004575788,0
2,6,-12,4,-1,1,2,159,12,4,4,210.5,209,0.125491161,1
2,36,-8,4,-1,4,0,399,-12,3,4,59.5,70.25,0.00366378,0
2,6,-12,4,-1,4,23,52,10,0,4,253.5,278.25,0.01905821,1
2,36,-10,4,-1,4,6,1054,1,5,4,198.5,205.25,0.030726534,1
2,36,-9,4,-1,4,22,571,11,2,4,39,38,0.015994545,0
2,189,-9,4,-1,4,0,16,-12,4,4,422,572.25,0.003590214,1
2,68,-12,3,-1,4,5,107,-8,4,4,58.5,78.25,0.00245504,0
2,36,-9,4,-1,4,11,5,-8,4,4,54,53.75,0.075399009,0
2,89,-12,3,-1,4,3,546,-11,3,4,39,53.75,0.00286142,0
2,6,-12,4,-1,4,18,198,-12,5,4,69,67,0.008277964,0
2,25,-8,4,-1,0,3,49,-8,4,4,44.5,44.75,0.035326041,0
2,6,-12,4,-1,4,5,52,12,4,4,296.5,330,0.010957629,1
2,85,-12,5,-1,0,10,34,-12,5,4,42,43.25,0.018784641,0
2,169,-7,4,-1,4,23,558,12,3,4,433,428.5,0.008683268,1
2,332,-10,3,-1,4,7,309,-12,4,4,83.5,84,0.024878356,0
2,96,-10,3,-1,4,7,37,-12,4,4,72,70.5,0.011685959,0
2,6,-12,4,-1,4,15,295,-8,4,4,124,123.5,0.025503015,0
2,6,-12,4,-1,4,20,467,-8,4,4,140.5,140.25,0.013430208,0
2,85,-8,4,-1,4,13,1402,-7,4,4,39.5,41,0.01745148,0
2,6,-12,4,-1,4,5,70,-12,3,4,102,103.5,0.008840499,0
2,189,-9,4,-1,4,17,705,-8,4,4,85,130.5,0.001188406,0
2,36,-8,4,-1,4,15,1381,-1,5,4,172,193.75,0.020557743,1
2,89,-8,3,-1,2,23,0,-8,4,4,139,224.75,0.004579084,1
2,6,-12,4,-1,4,12,176,12,2,4,385,623.5,0.001858726,1
2,6,-12,4,-1,4,12,194,-10,4,4,109.5,108.5,0.018428004,0
2,25,-12,4,-1,4,20,0,-12,4,4,31,32.75,0.017399771,0
2,68,-10,4,-1,4,22,8,-8,4,4,57.5,53.5,0.008212235,0
2,6,-12,4,-1,4,12,27,-12,3,4,78,76,0.028274628,0
2,96,-10,3,-1,4,23,37,-12,4,4,92,91.75,0.00539841,0
2,189,-9,4,-1,4,21,58,-8,4,4,63.5,79.25,0.002757475,0
2,6,-12,4,-1,4,7,22,-9,4,4,124,124,0.097946186,0
2,31,-10,3,-1,2,3,210,-12,4,4,82,82.75,0.012840226,0
2,70,-12,3,-1,4,18,645,-12,5,4,64,86.25,0.002429606,0
2,25,-8,4,-1,0,11,451,-7,4,4,48,48.5,0.013748949,0
2,6,-12,4,-1,4,15,168,-12,5,4,59,111.25,0.001009262,0
2,68,-12,4,-1,4,1,27,-12,4,4,55.5,55.5,0.004705635,0
2,31,-10,3,-1,3,22,47,-10,4,4,72,71.25,0.036534116,0
2,6,-12,4,-1,4,11,344,10,0,4,300.5,306.5,0.022568994,1
2,36,-9,4,-1,4,2,98,-7,5,4,54.5,53,0.004635289,0
2,25,-8,4,-1,0,11,49,-8,4,4,53.5,52.75,0.059746613,0
2,68,-12,4,-1,4,20,0,-10,4,4,82,104.5,0.002205497,0
2,89,-10,4,-1,4,18,280,-10,3,4,95.5,96.75,0.005314321,0
2,6,-12,4,-1,2,18,14,12,2,4,289.5,297,0.009225508,1
2,25,-8,3,-1,0,5,587,-8,4,4,51.5,51.75,0.024729234,0
2,68,-9,4,-1,4,19,579,-12,5,4,92,117.25,0.002017607,0
2,25,-10,3,-1,1,4,145,11,2,4,43.5,53.25,0.004313147,0
2,6,-12,4,-1,1,20,17,-12,4,4,539,624.75,0.002167089,1
2,36,-9,4,-1,4,2,705,-12,4,4,221,218.5,0.037562411,1
2,6,-12,4,-1,4,16,27,-12,4,4,100.5,102.25,0.011733027,0
2,25,-9,4,-1,1,19,195,-10,3,4,62.5,62,0.01558436,0
2,6,-12,4,-1,4,2,2089,11,2,4,191.5,195.5,0.08535792,1
2,36,-9,4,-1,4,19,517,-12,4,4,43.5,53.25,0.004467413,0
2,189,-9,4,-1,4,18,1396,-12,4,4,873.5,752.5,0.00204375,1
2,6,-12,4,-1,4,9,39,-8,4,4,121.5,123.25,0.018286946,0
2,36,-9,4,-1,4,17,921,-9,4,4,145.5,146.25,0.018286946,0
2,6,-12,4,-1,4,10,22,-12,4,4,184.5,181.25,0.030983557,1
2,89,-12,4,-1,1,1,769,7,2,4,349.5,344.5,0.020531457,1
2,6,-12,4,-1,4,12,168,-7,4,4,116,116.25,0.030686949,0
2,68,-12,3,-1,4,5,107,-9,4,4,47,46.5,0.0205351,0
2,6,-12,4,-1,4,20,168,-12,3,4,84,81.5,0.011988418,0
2,169,-7,4,-1,4,21,254,-8,3,4,88.5,91.5,0.01221943,0
2,6,-12,4,-1,4,10,467,14,4,4,203.5,241.5,0.013356803,1
2,25,-9,3,-1,4,20,16,-11,4,4,47.5,46,0.022772026,0
2,47,-10,3,-1,1,18,651,-12,4,4,89.5,110.75,0.002062739,0
2,89,-12,3,-1,1,20,8,-12,4,4,707,1709.5,0.000458526,1
2,6,-12,4,-1,4,3,467,-12,3,4,78.5,91.5,0.0041831,0
2,6,-12,4,-1,4,1,176,-12,3,4,133,128.5,0.002715755,0
2,6,-12,4,-1,4,0,255,-12,3,4,95,97,0.009698118,0
2,36,-9,4,-1,4,3,408,-1,5,4,106,107.25,0.001860775,0
2,25,-12,3,-1,4,14,14,-12,4,4,42,40.75,0.035326041,0
2,6,-12,4,-1,4,1,108,-12,4,4,188,189,0.577350269,1
2,47,-9,4,-1,0,11,8,-12,4,4,63,72.5,0.005032818,0
2,68,-12,4,-1,4,1,154,11,2,4,45.5,51,0.006882956,0
2,6,-12,4,-1,4,3,198,12,2,4,183.5,183.5,0.248069469,1
2,6,-12,4,-1,4,10,70,12,3,4,360,384,0.01677654,1
2,36,-9,4,-1,4,12,172,-9,4,4,147.5,147,0.000977972,0
2,36,-8,4,-1,4,20,187,-8,4,4,422.5,420,0.002877195,1
2,89,-9,4,-1,4,4,37,-12,5,4,155,157.25,0.002920597,0
2,169,-7,4,-1,4,23,105,-8,4,4,39,44,0.006824234,0
2,68,-12,4,-1,4,17,659,-10,3,4,38.5,39.75,0.015079802,0
2,96,-10,3,-1,4,10,491,-9,4,4,113,134,0.001481061,0
2,25,-8,4,-1,0,23,97,-10,4,4,98,99.25,0.013825783,0
2,25,-12,3,-1,0,2,5,-12,3,4,36,36.25,0.054860837,0
2,6,-12,4,-1,4,15,893,-12,4,4,76,77.5,0.037699505,0
2,68,-12,3,-1,4,5,71,-12,3,4,78.5,149,0.000781658,0
2,47,-10,3,-1,0,16,1554,-9,4,4,45,48,0.00735171,0
2,89,-12,5,-1,2,3,0,-8,4,4,32,32.75,0.029960528,0
2,36,-10,3,-1,4,10,75,-1,5,4,872.5,855.75,0.001328825,1
2,68,-12,4,-1,4,20,154,-9,3,4,36.5,39.75,0.011371615,0
2,25,-8,4,-1,0,9,49,-8,4,4,46.5,45,0.01558436,0
2,25,-10,3,-1,4,5,1710,-9,4,4,26,27,0.031777939,0
2,68,-12,4,-1,4,3,95,-8,4,4,83.5,205.5,0.004294328,1
2,169,-7,4,-1,4,23,16,-8,4,4,59,57.75,0.004091091,0
2,189,-9,4,-1,4,16,226,-8,4,4,76.5,81.25,0.004818523,0
2,89,-8,3,-1,3,3,145,-12,3,4,96,94.75,0.028056288,0
2,36,-9,3,-1,4,15,990,-7,4,4,50,53.75,0.004657837,0
2,70,-12,4,-1,4,22,58,-8,4,4,122,122.5,0.009502176,0
2,68,-12,4,-1,4,0,179,-10,3,4,73,73,0.027703365,0
2,70,-12,4,-1,2,0,546,1,5,4,200.5,199.75,0.099658012,1
2,36,-9,4,-1,4,23,34,-8,4,4,114.5,120.25,0.005583835,0
2,68,-9,4,-1,4,6,902,-8,4,4,74,72.25,0.010837016,0
2,89,-8,3,-1,2,23,145,-12,3,4,595,594.75,0.001963348,1
2,68,-12,3,-1,2,2,134,-8,4,4,128,140.25,0.002029482,0
2,70,-12,4,-1,2,4,16,-12,3,4,112.5,113.5,0.02358267,0
2,85,-12,5,-1,4,19,14,-12,4,4,55.5,58,0.008885858,0
2,85,-12,5,-1,4,19,14,-12,4,4,55.5,58,0.008885858,0
2,6,-12,4,-1,4,16,88,11,2,3,466,428,0.009475091,1
2,6,-12,4,-1,4,18,52,12,3,3,343,411.6666667,0.006983016,1
2,68,-12,3,-1,2,2,134,-8,4,4,128,140.25,0.002029482,0
2,31,-10,3,-1,3,23,47,-12,4,3,61,42.66666667,0.003580735,0
2,70,-12,4,-1,4,22,58,-8,4,4,122,122.5,0.009502176,0
2,36,-9,3,-1,4,15,990,-7,4,4,50,53.75,0.004657837,0
2,25,-10,3,-1,0,2,2007,-9,4,3,36,35,0.033270665,0
2,25,-9,4,-1,0,20,461,-12,5,3,51,50.66666667,0.078531658,0
2,89,-8,3,-1,3,3,145,-12,3,4,96,94.75,0.028056288,0
2,36,-9,4,-1,1,22,16,-9,4,3,373,412,0.003248523,1
2,189,-9,4,-1,4,16,226,-8,4,4,76.5,81.25,0.004818523,0
2,169,-7,4,-1,4,23,16,-8,4,4,59,57.75,0.004091091,0
2,36,-10,3,-1,4,1,37,-12,4,3,99,149.3333333,0.001285629,0
2,36,-8,4,-1,4,21,1311,1,5,3,44,52,0.007260254,0
2,70,-12,4,-1,2,22,327,-11,4,3,33,1031,0.000703232,1
2,89,-12,4,-1,1,6,2218,12,4,3,294,356.3333333,0.006339421,1
2,89,-9,3,-1,4,21,8,-12,4,3,42,47.66666667,0.009594169,0
2,25,-8,4,-1,0,9,49,-8,4,4,46.5,45,0.01558436,0
2,89,-12,3,-1,4,3,27,-8,4,3,100,99.66666667,0.078531658,0
2,68,-12,4,-1,4,20,154,-9,3,4,36.5,39.75,0.011371615,0
2,89,-12,5,-1,2,3,0,-8,4,4,32,32.75,0.029960528,0
2,68,-12,3,-1,4,5,71,-12,3,4,78.5,149,0.000781658,0
2,6,-12,4,-1,4,20,39,12,2,3,182,180.6666667,0.134976381,1
2,31,-10,3,-1,4,14,944,-12,4,3,72,79.66666667,0.003616355,0
2,25,-9,3,-1,0,8,16,-8,3,3,64,94.33333333,0.001574823,0
2,68,-10,4,-1,4,4,14,-12,4,3,63,59.66666667,0.009719316,0
2,36,-9,5,-1,4,17,226,-12,4,3,90,78.66666667,0.003689158,0
2,47,-12,3,-1,1,1,0,-12,3,3,35,35,0.009996591,0
2,36,-8,3,-1,4,21,226,-12,4,3,88,69,0.003293045,0
2,6,-12,4,-1,4,12,168,14,4,3,298,301,0.124354001,1
2,189,-9,4,-1,4,5,8,-9,4,3,1308,1535.666667,0.000837801,1
2,68,-12,4,-1,4,2,659,-10,3,3,62,59.66666667,0.011218808,0
2,70,-10,4,-1,4,18,5,-12,4,3,58,57.33333333,0.029682177,0
2,25,-12,3,-1,0,2,5,-12,3,4,36,36.25,0.054860837,0
2,68,-12,3,-1,4,6,250,1,5,3,112,112,0.039986363,0
2,68,-10,4,-1,4,8,9,-8,4,3,95,100.6666667,0.011218808,0
2,25,-8,4,-1,0,23,97,-10,4,4,98,99.25,0.013825783,0
2,96,-10,3,-1,4,10,491,-9,4,4,113,134,0.001481061,0
2,89,-12,3,-1,4,9,29,1,5,3,30,30.66666667,0.039265829,0
2,89,-9,3,-1,2,22,31,-8,3,3,52,772.6666667,0.00097779,1
2,25,-8,4,-1,0,10,49,-10,3,3,46,48,0.019208827,0
2,68,-12,4,-1,4,17,659,-10,3,4,38.5,39.75,0.015079802,0
2,25,-10,3,-1,1,2,145,-12,3,3,33,43,0.005073729,0
2,70,-12,4,-1,4,15,179,-12,5,3,65,392,0.002159104,1
2,36,-9,4,-1,4,2,525,-7,4,3,65,162,0.000688999,0
2,36,-10,3,-1,4,20,178,-12,4,3,40,50.66666667,0.005027474,0
2,6,-12,4,-1,4,10,108,-10,4,3,212,314,0.006701205,1
